location_block,text_general_code,crime_type,crime_x,crime_y,lat,lng
3000 BLOCK N STILLMAN ST,Other Assaults,Violent Crime,-75.17169251,40.00116998,40.00116998,-75.17169251
2200 BLOCK S 63RD ST,Aggravated Assault No Firearm,Violent Crime,-75.23051824,39.92670099,39.92670099,-75.23051824
4600 BLOCK LESHER ST,Other Assaults,Violent Crime,-75.08326865,40.01481807,40.01481807,-75.08326865
2100 BLOCK WAKELING ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07301464,40.01192028,40.01192028,-75.07301464
8100 BLOCK STATE RD,Aggravated Assault No Firearm,Violent Crime,-75.02078073,40.03180809,40.03180809,-75.02078073
7900 BLOCK LINDBERGH BLVD,Motor Vehicle Theft,Non-Violent Property Crime,-75.24518042,39.90279232,39.90279232,-75.24518042
4600 BLOCK FRANKFORD AV,All Other Offenses,Non-Violent Crime,-75.08569339,40.0149812,40.0149812,-75.08569339
7800 BLOCK ALGON AV,Other Assaults,Violent Crime,-75.06681303,40.06329162,40.06329162,-75.06681303
2500 BLOCK Hobson St,Thefts,Non-Violent Property Crime,-75.23291751,39.91911319,39.91911319,-75.23291751
2600 BLOCK WELSH RD,All Other Offenses,Non-Violent Crime,-75.02880764,40.06731126,40.06731126,-75.02880764
5000 BLOCK WALNUT ST,Burglary Residential,Violent Property Crime,-75.22226049,39.95683477,39.95683477,-75.22226049
4700 BLOCK N FRONT ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12417646,40.02205755,40.02205755,-75.12417647
5500 BLOCK TULIP ST,Thefts,Non-Violent Property Crime,-75.06693892,40.01223821,40.01223821,-75.06693892
2600 BLOCK KENSINGTON AV,Fraud,Non-Violent Crime,-75.1271528,39.98911561,39.98911561,-75.1271528
1600 BLOCK W WESTMORELAND ST,Other Assaults,Violent Crime,-75.15642823,40.00348856,40.00348856,-75.15642823
600 BLOCK N 55TH ST,Other Assaults,Violent Crime,-75.23035281,39.97060874,39.97060874,-75.23035282
7000 BLOCK VALLEY AV,Other Assaults,Violent Crime,-75.22123091,40.04455806,40.04455806,-75.22123091
2700 BLOCK S BROAD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17149797,39.91550159,39.91550159,-75.17149797
400 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.16285809,39.96006595,39.96006595,-75.16285809
500 BLOCK W LEHIGH AV,Robbery Firearm,Violent Property Crime,-75.14195732,39.9924304,39.9924304,-75.14195732
4500 BLOCK N 5TH ST,Other Assaults,Violent Crime,-75.1338928,40.01969619,40.01969619,-75.1338928
GREENE ST & W CHELTEN AV,All Other Offenses,Non-Violent Crime,-75.176496,40.034098,40.034098,-75.176496
1500 BLOCK LOMBARD ST,Fraud,Non-Violent Crime,-75.16812844,39.94480552,39.94480552,-75.16812844
2300 BLOCK BAILEY TER,Other Assaults,Violent Crime,-75.19045075,39.92364181,39.92364181,-75.19045075
2700 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.15383095,39.99413114,39.99413114,-75.15383095
2700 BLOCK N 23RD ST,Burglary Residential,Violent Property Crime,-75.16906985,39.99733419,39.99733419,-75.16906985
7400 BLOCK OXFORD AV,Thefts,Non-Violent Property Crime,-75.08404921,40.064473220000004,40.064473220000004,-75.08404921
N 11TH ST & MARKET ST,All Other Offenses,Non-Violent Crime,-75.15830739,39.9517148,39.9517148,-75.15830739
3200 BLOCK N BROAD ST,Thefts,Non-Violent Property Crime,-75.15306651,40.00273243,40.00273243,-75.15306651
1200 BLOCK N BROAD ST,Robbery Firearm,Violent Property Crime,-75.15987008,39.97175675,39.97175675,-75.15987008
2800 BLOCK KENSINGTON AV,Fraud,Non-Violent Crime,-75.1225234,39.99147589,39.99147589,-75.1225234
2800 BLOCK KENSINGTON AV,Fraud,Non-Violent Crime,-75.1225234,39.99147589,39.99147589,-75.1225234
600 BLOCK ADAMS AV,All Other Offenses,Non-Violent Crime,-75.10882014,40.03514707,40.03514707,-75.10882014
4000 BLOCK KENDRICK ST,Thefts,Non-Violent Property Crime,-75.01455543,40.0468783,40.0468783,-75.01455543
3400 BLOCK SPRUCE ST,Thefts,Non-Violent Property Crime,-75.19409241,39.95001362,39.95001362,-75.19409241
100 BLOCK HANSBERRY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16985116,40.02868702,40.02868702,-75.16985116
4000 BLOCK LANCASTER AV,Robbery Firearm,Violent Property Crime,-75.2050717,39.9651758,39.96517579,-75.2050717
3400 BLOCK N HOWARD ST,Fraud,Non-Violent Crime,-75.12921047,40.00297286,40.00297286,-75.12921047
7000 BLOCK TULIP ST,Aggravated Assault No Firearm,Violent Crime,-75.0379783,40.02613336,40.02613336,-75.0379783
6200 BLOCK N BROAD ST,Robbery Firearm,Violent Property Crime,-75.14214543,40.04774717,40.04774717,-75.14214543
4300 BLOCK FRANKFORD AV,All Other Offenses,Non-Violent Crime,-75.08890572,40.01116451,40.01116451,-75.08890572
N FRONT ST  & W GIRARD AV,Fraud,Non-Violent Crime,-75.13622638,39.96889087,39.96889087,-75.13622638
6100 BLOCK N 8TH ST,Fraud,Non-Violent Crime,-75.13376011,40.04564871,40.04564871,-75.13376011
1000 BLOCK MARKET ST,Thefts,Non-Violent Property Crime,-75.15793135,39.95209063,39.95209063,-75.15793135
1400 BLOCK S 10TH ST,Other Assaults,Violent Crime,-75.16100959,39.93190761,39.93190761,-75.16100959
5100 BLOCK N 6TH ST,All Other Offenses,Non-Violent Crime,-75.13416226,40.02905646,40.02905646,-75.13416225
4800 BLOCK TACKAWANNA ST,Aggravated Assault No Firearm,Violent Crime,-75.07723836,40.01502101,40.01502101,-75.07723836
4800 BLOCK PINE ST,All Other Offenses,Non-Violent Crime,-75.21967113,39.9529423,39.9529423,-75.21967113
2000 BLOCK VICI ST,Other Assaults,Violent Crime,-75.09270169,40.00418947,40.00418947,-75.09270169
5600 BLOCK N BROAD ST,Robbery No Firearm,Violent Property Crime,-75.144778,40.03921156,40.03921156,-75.144778
4500 BLOCK SANSOM ST,All Other Offenses,Non-Violent Crime,-75.21278206,39.95612987,39.95612986,-75.21278206
6700 BLOCK RIDGE AV,Fraud,Non-Violent Crime,-75.22368801,40.04083662,40.04083662,-75.22368801
2100 BLOCK S BROAD ST,Disorderly Conduct,Non-Violent Crime,-75.17006959,39.92430252,39.92430252,-75.17006959
2500 BLOCK N BOUVIER ST,All Other Offenses,Non-Violent Crime,-75.16084473,39.99212133,39.99212133,-75.16084473
N 52ND ST  & WESTMINSTER AV,Other Assaults,Violent Crime,-75.22514282,39.96815478,39.96815478,-75.22514282
200 BLOCK ARMSTRONG ST,All Other Offenses,Non-Violent Crime,-75.16342095,40.03359911,40.03359911,-75.16342095
E PRICE ST & E STAFFORD ST,Other Assaults,Violent Crime,-75.15930596,40.0527132,40.0527132,-75.15930596
5900 BLOCK BENNINGTON ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.09791702,40.0422733,40.0422733,-75.09791702
0 BLOCK W WALNUT LA,Thefts,Non-Violent Property Crime,-75.17991389,40.03958843,40.03958843,-75.17991389
3200 BLOCK RIDGE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.18529803,39.99053747,39.99053747,-75.18529803
2200 BLOCK Federal St,Motor Vehicle Theft,Non-Violent Property Crime,-75.1810169,39.93795721,39.93795721,-75.1810169
1600 BLOCK MARGARET ST,All Other Offenses,Non-Violent Crime,-75.08339397,40.01651723,40.01651723,-75.08339397
1700 BLOCK N 16TH ST,Other Assaults,Violent Crime,-75.16114161,39.9802861,39.9802861,-75.16114161
6300 BLOCK BATTERSBY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06263357,40.02989939,40.02989939,-75.06263357
800 BLOCK S 9TH ST,Thefts,Non-Violent Property Crime,-75.1573691,39.93941627,39.93941627,-75.1573691
300 BLOCK N 58TH ST,Weapon Violations,Non-Violent Crime,-75.23585086,39.9661349,39.9661349,-75.23585086
4600 BLOCK Wayne Ave,Robbery Firearm,Violent Property Crime,-75.16343931,40.02300861,40.02300861,-75.16343931
200 BLOCK OSBORN ST,Fraud,Non-Violent Crime,-75.20447512,40.0201636,40.0201636,-75.20447512
1600 BLOCK MARGARET ST,All Other Offenses,Non-Violent Crime,-75.08339397,40.01651723,40.01651723,-75.08339397
1800 BLOCK CHESTNUT ST,Other Assaults,Violent Crime,-75.17171431,39.95156983,39.95156983,-75.17171431
1200 BLOCK W PIKE ST,Prostitution and Commercialized Vice,Non-Violent Crime,-75.14753088,40.01192876,40.01192875,-75.14753088
2200 BLOCK MELVIN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.24090138,39.9872423,39.9872423,-75.24090138
5300 BLOCK GLENLOCH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06817648,40.01628639,40.01628639,-75.06817648
500 BLOCK ATWOOD RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.24987394,39.97166548,39.97166548,-75.24987394
N 60TH ST  & MASTER ST,Other Assaults,Violent Crime,-75.23964312,39.97277454,39.97277454,-75.23964312
2400 BLOCK N 54TH ST,Other Assaults,Violent Crime,-75.23413187,39.99241946,39.99241946,-75.23413187
5200 BLOCK W COLUMBIA AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.2252874,39.98089794,39.98089794,-75.2252874
5900 BLOCK SPRING ST,Other Assaults,Violent Crime,-75.23869603,39.96555172,39.96555172,-75.23869603
7600 BLOCK Cottage St,Narcotic / Drug Law Violations,Non-Violent Crime,-75.03180067,40.03612054,40.03612054,-75.03180067
1000 BLOCK S 16TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16978456,39.93942468,39.93942468,-75.16978456
1200 BLOCK N CONESTOGA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.22956603,39.9716802,39.9716802,-75.22956603
Broad & Ridge Ave,Disorderly Conduct,Non-Violent Crime,-75.16048517,39.96667954,39.96667954,-75.16048517
2900 BLOCK N BAMBREY ST,Thefts,Non-Violent Property Crime,-75.17284406,39.99956336,39.99956336,-75.17284406
4500 BLOCK PECHIN ST,Other Assaults,Violent Crime,-75.21980548,40.033768,40.033768,-75.21980548
5000 BLOCK COTTAGE ST,Weapon Violations,Non-Violent Crime,-75.07367653,40.01635492,40.01635492,-75.07367654
7900 BLOCK STATE RD,Other Assaults,Violent Crime,-75.02342994,40.03031665,40.03031665,-75.02342994
5100 BLOCK MERION AV,Receiving Stolen Property,Non-Violent Crime,-75.22443079,39.97673228,39.97673228,-75.22443079
4200 BLOCK PASSMORE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.05439273,40.0265074,40.0265074,-75.05439273
4400 BLOCK ALMOND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07502653,40.00057887,40.00057887,-75.07502653
1300 BLOCK WOLF ST,Fraud,Non-Violent Crime,-75.16947232,39.92183866,39.92183866,-75.16947232
5200 BLOCK BALTIMORE AV,Thefts,Non-Violent Property Crime,-75.22887827,39.9473725,39.9473725,-75.22887827
4000 BLOCK CLARISSA ST,Thefts,Non-Violent Property Crime,-75.15666957,40.01466657,40.01466657,-75.15666957
4300 BLOCK WISSAHICKON AV,Thefts,Non-Violent Property Crime,-75.16617868,40.01538682,40.01538682,-75.16617868
5300 BLOCK GRAYS AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.21531471,39.93516911,39.93516911,-75.21531471
1300 BLOCK LOCUST ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.16276537,39.94774493,39.94774493,-75.16276537
7900 BLOCK LORETTO AV,Theft from Vehicle,Non-Violent Property Crime,-75.059478,40.06099851,40.0609985,-75.059478
2300 BLOCK N COLORADO ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16087302,39.98960822,39.98960822,-75.16087302
4200 BLOCK HAVERFORD AV,Thefts,Non-Violent Property Crime,-75.20813483,39.96266312,39.96266312,-75.20813483
1100 BLOCK STEWARDS WAY,Robbery No Firearm,Violent Property Crime,-74.98494479,40.09743046,40.09743046,-74.98494479
2300 BLOCK N 13TH ST,Thefts,Non-Violent Property Crime,-75.1533396,39.98830586,39.98830586,-75.1533396
400 BLOCK CHRISTIAN ST,Fraud,Non-Violent Crime,-75.15075134,39.93704785,39.93704784,-75.15075134
3300 BLOCK N BROAD ST,Aggravated Assault No Firearm,Violent Crime,-75.15194171,40.00367833,40.00367833,-75.15194171
1300 BLOCK ORTHODOX ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.08892453,40.01632351,40.01632351,-75.08892453
200 BLOCK W LEHIGH AV,Robbery No Firearm,Violent Property Crime,-75.13516502,39.99145829,39.99145829,-75.13516501
9100 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.00643702,40.05341967,40.05341967,-75.00643702
600 BLOCK E THAYER ST,Thefts,Non-Violent Property Crime,-75.11746822,39.99967655,39.99967655,-75.11746822
400 BLOCK W CHELTEN AV,Theft from Vehicle,Non-Violent Property Crime,-75.1824498,40.02832859,40.02832859,-75.1824498
2100 BLOCK S DAGGETT ST,Other Assaults,Violent Crime,-75.23520832,39.92547701,39.92547701,-75.23520832
2500 BLOCK W Diamond St,Other Assaults,Violent Crime,-75.17494368,39.98715422,39.98715422,-75.17494368
9100 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.00643702,40.05341967,40.05341967,-75.00643702
5500 BLOCK OLD YORK RD,Theft from Vehicle,Non-Violent Property Crime,-75.144789,40.035169,40.035169,-75.144789
5100 BLOCK N CARLISLE ST,Other Assaults,Violent Crime,-75.14759232,40.03110689,40.03110688,-75.14759232
1500 BLOCK S ALLISON ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22443694,39.93748373,39.93748372,-75.22443694
800 BLOCK E CHELTEN AV,All Other Offenses,Non-Violent Crime,-75.16387272,40.04693461,40.04693461,-75.16387272
1900 BLOCK W VENANGO ST,Other Assaults,Violent Crime,-75.15980255,40.00850327,40.00850327,-75.15980255
100 BLOCK RIDGEFIELD RD,All Other Offenses,Non-Violent Crime,-74.97567945,40.0740341,40.0740341,-74.97567945
5100 BLOCK WAKEFIELD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16432954,40.03257205,40.03257205,-75.16432954
5000 BLOCK N WARNOCK ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14061956,40.02921538,40.02921538,-75.14061956
BROUS AV & PRINCETON AV,Robbery No Firearm,Violent Property Crime,-75.055057,40.040281,40.040281,-75.055057
0 BLOCK E ASHMEAD ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.16664849,40.03091806,40.03091806,-75.16664849
1000 BLOCK SPRUCE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15863031,39.94589134,39.94589134,-75.15863031
N BROAD ST  & NORTH ST,Other Assaults,Violent Crime,-75.16067977,39.96578007,39.96578007,-75.16067977
600 BLOCK W RITTENHOUSE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.18528848,40.02990065,40.02990065,-75.18528848
2000 BLOCK W VENANGO ST,Other Assaults,Violent Crime,-75.16200609,40.00877715,40.00877715,-75.16200609
N 18TH ST & WALLACE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16722412,39.96595694,39.96595694,-75.16722412
N 33RD ST & W GIRARD AV,Other Assaults,Violent Crime,-75.188214,39.975176,39.975176,-75.188214
1600 BLOCK WAKELING ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07948724,40.02004318,40.02004318,-75.07948724
S 63RD ST & WOODLAND AV,All Other Offenses,Non-Violent Crime,-75.23171596,39.92741149,39.92741149,-75.23171596
1300 BLOCK N 52ND ST,Liquor Law Violations,Non-Violent Crime,-75.22644221,39.97413162,39.97413162,-75.22644221
6300 BLOCK STENTON AV,Thefts,Non-Violent Property Crime,-75.16657466,40.05971371,40.05971371,-75.16657466
5200 BLOCK N WARNOCK ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.13967148,40.03219852,40.03219852,-75.13967148
1500 BLOCK N 22ND ST,Other Assaults,Violent Crime,-75.17127309,39.97877951,39.97877951,-75.17127309
5000 BLOCK UMBRIA ST,Burglary Non-Residential,Violent Property Crime,-75.23660867,40.0362562,40.0362562,-75.23660867
2400 BLOCK N COLLEGE AV,Fraud,Non-Violent Crime,-75.17687901,39.97452993,39.97452993,-75.176879
1600 BLOCK VINE ST,Other Assaults,Violent Crime,-75.16646378,39.95809721,39.95809721,-75.16646378
2900 BLOCK DEVEREAUX AV,Thefts,Non-Violent Property Crime,-75.06447141,40.02853179,40.02853179,-75.06447141
700 BLOCK S 17TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17087237,39.94158619,39.94158619,-75.17087237
1300 BLOCK W CLEMENTINE ST,Burglary Residential,Violent Property Crime,-75.15146313,40.00018999,40.00018999,-75.15146313
23RD STREET DR  & OREGON AV,Aggravated Assault Firearm,Violent Crime,-75.18602791,39.91869157,39.91869157,-75.18602791
900 BLOCK POPLAR ST,Other Assaults,Violent Crime,-75.15216589,39.96835432,39.96835432,-75.15216589
1200 BLOCK E ERIE AV,Thefts,Non-Violent Property Crime,-75.10407246,40.00499066,40.00499065,-75.10407246
2000 BLOCK N DARIEN ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14796832,39.98257693,39.98257693,-75.14796832
1000 BLOCK E DURHAM ST,Thefts,Non-Violent Property Crime,-75.17885674,40.06929797,40.06929797,-75.17885674
1100 BLOCK ARCH ST,Other Assaults,Violent Crime,-75.15865623,39.95390439,39.95390439,-75.15865623
300 BLOCK N WATER ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1401106,39.95546973,39.95546973,-75.1401106
4300 BLOCK RISING SUN AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.12955922,40.01600673,40.01600673,-75.12955922
75TH AV  & OGONTZ AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.156776,40.068676,40.068676,-75.156776
N 11TH ST  & W COURTLAND ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14290381,40.02228624,40.02228624,-75.14290381
100 BLOCK S 18TH ST,Other Assaults,Violent Crime,-75.17057107,39.95038791,39.95038791,-75.17057107
6800 BLOCK DICKS AV,All Other Offenses,Non-Violent Crime,-75.23271294,39.91596065,39.91596065,-75.23271294
7700 BLOCK LINDBERGH BLVD,Aggravated Assault Firearm,Violent Crime,-75.23984316,39.9037521,39.9037521,-75.23984316
600 BLOCK W BUTLER ST,Public Drunkenness,Non-Violent Crime,-75.13864016,40.0090816,40.0090816,-75.13864016
1700 BLOCK WALNUT ST,Thefts,Non-Violent Property Crime,-75.17037316,39.9497831,39.9497831,-75.17037316
200 BLOCK E INDIANA AV,Narcotic / Drug Law Violations,Non-Violent Crime,-75.12791024,39.99505045,39.99505045,-75.12791024
100 BLOCK W CHAMPLOST AV,Theft from Vehicle,Non-Violent Property Crime,-75.122022,40.041659,40.041659,-75.122022
3200 BLOCK PAGE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.18616619,39.98747331,39.9874733,-75.18616619
2000 BLOCK W Sedgley St,Motor Vehicle Theft,Non-Violent Property Crime,-75.166555,39.99341258,39.99341258,-75.166555
2100 BLOCK W CAMBRIA ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16592303,39.99875989,39.99875989,-75.16592303
2200 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.12923357,39.97949085,39.97949085,-75.12923357
5700 BLOCK WOODLAND AV,Fraud,Non-Violent Crime,-75.22307026,39.93243142,39.93243142,-75.22307026
5600 BLOCK CHEW AV,Weapon Violations,Non-Violent Crime,-75.16293757,40.04405393,40.04405393,-75.16293757
1900 BLOCK WAVERLY ST D306,Thefts,Non-Violent Property Crime,-75.174045,39.946206,39.946206,-75.174045
0 BLOCK N 12TH ST,Thefts,Non-Violent Property Crime,-75.1596901,39.95289292,39.95289292,-75.1596901
5200 BLOCK OAKLAND ST,All Other Offenses,Non-Violent Crime,-75.08150283,40.0258772,40.0258772,-75.08150282
300 BLOCK S 12TH ST 1A,Burglary Residential,Violent Property Crime,-75.161289,39.945411,39.945411,-75.161289
3200 BLOCK HAVERFORD AV,Thefts,Non-Violent Property Crime,-75.18921887,39.96452763,39.96452763,-75.18921887
5000 BLOCK N WARNOCK ST,Other Assaults,Violent Crime,-75.14061956,40.02921538,40.02921538,-75.14061956
2100 BLOCK E ALBERT ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12219718,39.98420849,39.98420849,-75.12219718
300 BLOCK S 60TH ST 2,Theft from Vehicle,Non-Violent Property Crime,-75.24192,39.956409,39.956409,-75.24192
7200 BLOCK RISING SUN AV 7,Burglary Residential,Violent Property Crime,-75.084819,40.060512,40.060512,-75.084819
LEVICK ST  & TORRESDALE AV,Thefts,Non-Violent Property Crime,-75.05177493,40.02153635,40.02153635,-75.05177493
2000 BLOCK N 13TH ST,Thefts,Non-Violent Property Crime,-75.15379203,39.98354649,39.98354649,-75.15379203
700 BLOCK N PRESTON ST,All Other Offenses,Non-Violent Crime,-75.20359779,39.96544012,39.96544012,-75.20359779
S 41ST ST  & WALNUT ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.20509208,39.95442033,39.95442033,-75.20509208
1300 BLOCK W HUNTING PARK AV,Thefts,Non-Violent Property Crime,-75.14737295,40.01657689,40.01657689,-75.14737295
4200 BLOCK LONGSHORE AV,All Other Offenses,Non-Violent Crime,-75.04723669,40.03066521,40.03066521,-75.04723669
2000 BLOCK W BERKS ST,Other Assaults,Violent Crime,-75.16857764,39.98319692,39.98319692,-75.16857764
E ALLEGHENY AV & POTTER ST,Robbery Firearm,Violent Property Crime,-75.11420376,39.9966002,39.9966002,-75.11420376
Address Unavailable,Theft from Vehicle,Non-Violent Property Crime,-75.16897078,40.03715808,40.03715808,-75.16897078
2300 BLOCK N FRONT ST,All Other Offenses,Non-Violent Crime,-75.1324865,39.98498599,39.98498599,-75.1324865
5000 BLOCK SPRINGFIELD AV,Burglary Residential,Violent Property Crime,-75.22017052,39.94425339,39.94425339,-75.22017052
1300 BLOCK S FRONT ST,Theft from Vehicle,Non-Violent Property Crime,-75.14659718,39.93081386,39.93081386,-75.14659718
